elan_nomresi_list,seher,marka,model,buraxilis_ili,ban_novu,reng,muherrik,muherrik_gucu,yanacaq_novu,yurus,suretler_qutusu,oturucu,yeni,qiymet
6590065,Bakı,Kia,Optima,2015,Sedan,Yaş Asfalt,2.0 L,274 a.g.,Benzin,171 000 km,Avtomat,Ön,Xeyr,26 200 AZN
6468348,Bakı,Mercedes,S 63 AMG,2014,Sedan,Qara,5.5 L,585 a.g.,Benzin,125 000 km,Avtomat,Arxa,Xeyr,72 500 $
6599473,Lənkəran,Mercedes,C 180,1998,Sedan,Qara,1.8 L,122 a.g.,Benzin,206 545 km,Avtomat,Arxa,Xeyr,11 000 AZN
6480666,Bakı,Mercedes,S 350,2007,Sedan,Qara,3.5 L,272 a.g.,Benzin,230 000 km,Avtomat,Arxa,Xeyr,19 800 $
6493876,Bakı,Toyota,Prado,2012,Offroader / SUV,Qara,2.7 L,167 a.g.,Benzin,175 000 km,Avtomat,Tam,Xeyr,28 200 $
6494075,Bakı,Land Rover,Range Rover,2011,Offroader / SUV,Qara,5.0 L,510 a.g.,Benzin,178 000 km,Avtomat,Tam,Xeyr,34 500 $
6597085,Sumqayıt,BMW,535,1998,Sedan,Göy,3.5 L,245 a.g.,Benzin,175 000 km,Avtomat,Arxa,Xeyr,6 900 AZN
6518136,Bakı,Lexus,LX 470,2006,Offroader / SUV,Qara,4.7 L,275 a.g.,Benzin,170 000 km,Avtomat,Tam,Xeyr,34 500 AZN
6532862,Bakı,Land Rover,Discovery,2012,Offroader / SUV,Qızılı,3.0 L,256 a.g.,Dizel,180 000 km,Avtomat,Tam,Xeyr,29 500 $
6562734,Bakı,Opel,Astra,2006,Hetçbek / Liftbek,Qara,1.3 L,90 a.g.,Dizel,292 208 km,Mexaniki,Ön,Xeyr,9 850 AZN
6532895,Bakı,Mercedes,GL 550,2010,Offroader / SUV,Ağ,5.5 L,388 a.g.,Benzin,230 000 km,Avtomat,Tam,Xeyr,25 500 $
6575601,Bakı,Kia,Sorento,2015,Offroader / SUV,Ağ,2.0 L,184 a.g.,Dizel,171 000 km,Avtomat,Ön,Xeyr,45 500 AZN
6544872,Bakı,Mercedes,C 220,2019,Sedan,Yaş Asfalt,2.2 L,170 a.g.,Dizel,40 000 km,Avtomat,Arxa,Xeyr,40 800 $
6553446,Bakı,BMW,540,2018,Sedan,Ağ,3.0 L,340 a.g.,Benzin,30 000 km,Avtomat,Arxa,Xeyr,48 500 $
6560038,Bakı,Land Rover,Range Rover,2011,Offroader / SUV,Qara,5.0 L,510 a.g.,Benzin,155 000 km,Avtomat,Tam,Xeyr,30 500 $
6560448,Bakı,BMW,328,2016,Sedan,Göy,2.0 L,245 a.g.,Benzin,30 000 km,Avtomat,Arxa,Xeyr,23 800 $
6599460,Bakı,Mercedes,C 220,1999,Universal,Qara,2.2 L,125 a.g.,Dizel,347 000 km,Avtomat,Arxa,Xeyr,12 400 AZN
6574149,Bakı,Chevrolet,Malibu,2016,Sedan,Ağ,1.5 L,160 a.g.,Benzin,80 000 km,Avtomat,Ön,Xeyr,20 800 AZN
6577060,Bakı,Toyota,Land Cruiser,2014,Offroader / SUV,Ağ,4.6 L,309 a.g.,Benzin,176 000 km,Avtomat,Tam,Xeyr,49 500 $
6599471,Bakı,Mercedes,E 300,2007,Sedan,Gümüşü,3.0 L,211 a.g.,Dizel,335 000 km,Avtomat,Arxa,Xeyr,20 500 AZN
6599301,Bakı,Audi,Q8,2021,Offroader / SUV,Qara,3.0 L,340 a.g.,Benzin,25 000 km,Avtomat,Tam,Xeyr,76 800 $
6584048,Bakı,BMW,528,2014,Sedan,Boz,2.0 L,245 a.g.,Benzin,49 000 km,Avtomat,Arxa,Xeyr,25 500 $
6587112,Bakı,Lexus,LX 570,2011,Offroader / SUV,Ağ,5.7 L,367 a.g.,Benzin,174 000 km,Avtomat,Tam,Xeyr,40 000 $
6599470,Bakı,Land Rover,RR Sport,2016,Offroader / SUV,Gümüşü,3.0 L,340 a.g.,Dizel,103 000 km,Avtomat,Tam,Xeyr,58 500 $
6506081,Bakı,Opel,Astra,2005,Hetçbek / Liftbek,Yaş Asfalt,1.4 L,90 a.g.,Benzin,250 000 km,Mexaniki,Ön,Xeyr,10 700 AZN
6599467,Gəncə,LADA (VAZ),2107,2008,Sedan,Ağ,1.6 L,75 a.g.,Benzin,56 000 km,Mexaniki,Arxa,Xeyr,6 900 AZN
6599413,Sumqayıt,Mercedes,ML 350,2005,Offroader / SUV,Ağ,3.5 L,272 a.g.,Benzin,308 994 km,Avtomat,Tam,Xeyr,20 200 AZN
6571422,Bakı,Kia,Sorento,2011,Offroader / SUV,Yaş Asfalt,2.0 L,184 a.g.,Dizel,171 000 km,Avtomat,Ön,Xeyr,30 000 AZN
6599465,Bakı,Toyota,Prius,2007,Hetçbek / Liftbek,Qızılı,1.5 L,76 a.g.,Hibrid,199 000 km,Variator,Ön,Xeyr,13 800 AZN
6562383,Bakı,BMW,528,2012,Sedan,Qara,2.0 L,245 a.g.,Benzin,190 000 km,Avtomat,Arxa,Xeyr,28 300 AZN
6599463,Bakı,Hyundai,Sonata,2010,Sedan,Ağ,2.0 L,165 a.g.,Benzin,149 000 km,Avtomat,Ön,Xeyr,23 500 AZN
6599431,Bakı,Audi,Q7,2017,Offroader / SUV,Yaş Asfalt,2.0 L,252 a.g.,Benzin,103 000 km,Avtomat,Tam,Xeyr,41 500 $
6522994,Bakı,Chevrolet,Malibu,2016,Sedan,Qırmızı,1.5 L,163 a.g.,Benzin,119 886 km,Avtomat,Ön,Xeyr,20 500 AZN
6599462,Bakı,Toyota,Prius,2008,Hetçbek / Liftbek,Boz,1.5 L,76 a.g.,Hibrid,197 600 km,Avtomat,Arxa,Xeyr,12 800 AZN
6597517,Bakı,Opel,Vectra,2000,Sedan,Gümüşü,2.0 L,136 a.g.,Benzin,247 335 km,Avtomat,Ön,Xeyr,7 300 AZN
6599459,Bakı,BMW,740,2013,Sedan,Qara,3.0 L,320 a.g.,Benzin,71 500 km,Avtomat,Tam,Xeyr,33 000 $
6599458,Qazax,LADA (VAZ),21045,2007,Pikap,Ağ,1.6 L,75 a.g.,Benzin,77 000 km,Mexaniki,Arxa,Xeyr,5 000 AZN
6104247,Bakı,Toyota,RAV 4,2022,Offroader / SUV,Boz,2.0 L,175 a.g.,Benzin,0 km,Avtomat,Ön,Bəli,33 540 $
6599451,Bakı,Chevrolet,Cruze,2015,Sedan,Boz,1.4 L,141 a.g.,Benzin,91 535 km,Avtomat,Ön,Xeyr,13 900 AZN
6514351,Bakı,Land Rover,Range Rover,2015,Offroader / SUV,Qara,3.0 L,340 a.g.,Benzin,129 000 km,Avtomat,Tam,Xeyr,69 500 $
6599454,Şəki,ZAZ,968M,1990,Kupe,Bej,1.2 L,42 a.g.,Benzin,22 000 km,Mexaniki,Arxa,Xeyr,700 AZN
6599452,Bakı,Chevrolet,Cruze,2010,Sedan,Boz,1.4 L,141 a.g.,Benzin,299 000 km,Avtomat,Ön,Xeyr,10 500 AZN
6599447,Bakı,LADA (VAZ),2107,1994,Sedan,Tünd qırmızı,1.6 L,75 a.g.,Benzin,255 555 km,Mexaniki,Arxa,Xeyr,3 600 AZN
6597533,Bakı,Toyota,Prado,2011,Offroader / SUV,Ağ,2.7 L,167 a.g.,Benzin,42 600 km,Avtomat,Tam,Xeyr,31 000 $
6465441,Bakı,Hyundai,Elantra,2022,Sedan,Ağ,1.6 L,127 a.g.,Benzin,0 km,Avtomat,Ön,Bəli,37 900 AZN
6599444,Gəncə,Chevrolet,Cruze,2012,Sedan,Gümüşü,1.4 L,141 a.g.,Benzin,300 000 km,Mexaniki,Ön,Xeyr,9 500 AZN
6289602,Bakı,Hyundai,Venue,2022,Offroader / SUV,Ağ,1.6 L,123 a.g.,Benzin,0 km,Avtomat,Ön,Bəli,38 900 AZN
6599443,Sumqayıt,Kia,Sportage,2014,Offroader / SUV,Ağ,2.0 L,150 a.g.,Benzin,178 919 km,Avtomat,Ön,Xeyr,28 900 AZN
6583076,Xaçmaz,Hyundai,Sonata,2011,Sedan,Ağ,2.4 L,178 a.g.,Benzin,173 000 km,Avtomat,Ön,Xeyr,17 800 AZN
6599446,Bakı,Mercedes,GL 550,2008,Offroader / SUV,Gümüşü,5.5 L,382 a.g.,Benzin,132 000 km,Avtomat,Tam,Xeyr,20 800 $
6599441,Mingəçevir,Kia,Rio,2006,Hetçbek / Liftbek,Gümüşü,1.4 L,97 a.g.,Benzin,126 000 km,Mexaniki,Ön,Xeyr,11 300 AZN
6565457,Bakı,Mercedes,GL 500,2012,Offroader / SUV,Ağ,5.5 L,388 a.g.,Benzin,135 000 km,Avtomat,Tam,Xeyr,35 000 $
6593196,Bakı,Kia,Sorento,2016,Offroader / SUV,Qara,2.4 L,188 a.g.,Benzin,105 km,Avtomat,Tam,Xeyr,42 300 AZN
6599439,Bakı,Mercedes,E 250,1993,Sedan,Yaş Asfalt,2.5 L,126 a.g.,Dizel,346 000 km,Mexaniki,Arxa,Xeyr,6 900 AZN
6599436,Bakı,Volvo,XC 90,2018,Offroader / SUV,Qara,2.0 L,320 a.g.,Plug-in Hibrid,82 500 km,Avtomat,Tam,Xeyr,74 000 $
6584504,Sumqayıt,LADA (VAZ),2107,2006,Sedan,Ağ,1.6 L,75 a.g.,Benzin,193 264 km,Mexaniki,Arxa,Xeyr,3 900 AZN
6583128,Bakı,Hyundai,Santa Fe,2007,Offroader / SUV,Ağ,2.2 L,197 a.g.,Dizel,270 550 km,Avtomat,Tam,Xeyr,21 400 AZN
6504493,Bakı,Land Rover,Discovery,2015,Offroader / SUV,Boz,3.0 L,340 a.g.,Benzin,78 000 km,Avtomat,Tam,Xeyr,44 500 $
6599435,Bakı,Ford,Mondeo,2006,Sedan,Ağ,2.0 L,145 a.g.,Benzin,215 000 km,Avtomat,Ön,Xeyr,8 500 AZN
6596004,Bakı,Kia,Cerato,2017,Sedan,Tünd qırmızı,2.0 L,150 a.g.,Benzin,138 404 km,Avtomat,Ön,Xeyr,23 200 AZN
6569729,Bakı,Nissan,Note,2011,Hetçbek / Liftbek,Tünd qırmızı,1.5 L,109 a.g.,Benzin,47 500 km,Avtomat,Ön,Xeyr,11 600 AZN
6522662,Bakı,Mercedes,E 220,2019,Sedan,Göy,2.0 L,194 a.g.,Dizel,115 000 km,Avtomat,Arxa,Xeyr,48 800 $
6599432,Bakı,LADA (VAZ),2108,2009,Hetçbek / Liftbek,Göy,1.6 L,75 a.g.,Benzin,89 000 km,Mexaniki,Ön,Xeyr,9 500 AZN
6558012,Bakı,Nissan,Juke,2012,Offroader / SUV,Göy,1.6 L,117 a.g.,Benzin,207 000 km,Variator,Ön,Xeyr,18 600 AZN
6599427,Bakı,BMW,318,2005,Universal,Qara,1.8 L,115 a.g.,Benzin,238 000 km,Mexaniki,Arxa,Xeyr,12 000 AZN
5998460,Bakı,Kia,Sportage,2004,Offroader / SUV,Gümüşü,2.0 L,140 a.g.,Dizel,350 000 km,Avtomat,Tam,Xeyr,16 300 AZN
6518867,Bakı,Chevrolet,Malibu,2018,Sedan,Boz,1.5 L,160 a.g.,Benzin,34 000 km,Avtomat,Ön,Xeyr,26 200 AZN
6599420,Bakı,Toyota,Prado,2007,Offroader / SUV,Qara,2.7 L,167 a.g.,Benzin,270 000 km,Avtomat,Tam,Xeyr,30 500 AZN
6581617,Bakı,Nissan,Note,2011,Hetçbek / Liftbek,Gümüşü,1.5 L,109 a.g.,Benzin,43 200 km,Avtomat,Ön,Xeyr,11 600 AZN
6599414,Bakı,Volkswagen,Passat,2012,Sedan,Qara,1.8 L,170 a.g.,Benzin,220 000 km,Avtomat,Ön,Xeyr,15 000 AZN
6599406,Bakı,Hyundai,Terracan,2002,Offroader / SUV,Ağ,2.5 L,100 a.g.,Dizel,250 000 km,Avtomat,Tam,Xeyr,12 800 AZN
6599418,Sumqayıt,Mercedes,C 180,1999,Sedan,Qara,1.8 L,122 a.g.,Benzin,231 522 km,Avtomat,Arxa,Xeyr,12 800 AZN
6466038,Bakı,Mercedes,S 350,2006,Sedan,Ağ,3.5 L,272 a.g.,Benzin,167 000 km,Avtomat,Arxa,Xeyr,18 300 $
6539399,Bakı,Hyundai,Veloster,2011,Hetçbek / Liftbek,Yaşıl,1.6 L,132 a.g.,Benzin,189 903 km,Avtomat,Ön,Xeyr,14 500 AZN
6581565,Bakı,Nissan,Note,2011,Hetçbek / Liftbek,Göy,1.5 L,109 a.g.,Benzin,48 350 km,Avtomat,Ön,Xeyr,11 600 AZN
6599404,Xaçmaz,LADA (VAZ),2115,2011,Sedan,Qara,1.6 L,80 a.g.,Benzin,215 700 km,Mexaniki,Ön,Xeyr,7 900 AZN
6551405,Bakı,Land Rover,Range Rover,2015,Offroader / SUV,Yaş Asfalt,3.0 L,380 a.g.,Benzin,117 000 km,Avtomat,Tam,Xeyr,64 300 $
6599401,Şamaxı,Opel,Astra,2006,Universal,Boz,1.4 L,90 a.g.,Benzin,173 000 km,Mexaniki,Ön,Xeyr,10 800 AZN
6585988,Bakı,Chevrolet,Malibu,2016,Sedan,Yaş Asfalt,1.5 L,163 a.g.,Benzin,137 000 km,Avtomat,Ön,Xeyr,18 900 AZN
6538432,Lənkəran,LADA (VAZ),Priora,2015,Hetçbek / Liftbek,Ağ,1.6 L,106 a.g.,Benzin,139 000 km,Mexaniki,Ön,Xeyr,12 700 AZN
6581722,Bakı,Nissan,Note,2011,Hetçbek / Liftbek,Göy,1.5 L,109 a.g.,Benzin,44 350 km,Avtomat,Ön,Xeyr,11 600 AZN
6594198,Bakı,Nissan,Tiida,2012,Hetçbek / Liftbek,Qəhvəyi,1.5 L,109 a.g.,Benzin,31 500 km,Avtomat,Ön,Xeyr,14 900 AZN
6599397,Bakı,Nissan,Micra,2012,Hetçbek / Liftbek,Ağ,1.2 L,76 a.g.,Benzin,37 000 km,Avtomat,Tam,Xeyr,11 800 AZN
6579518,Bakı,Ford,Fusion,2014,Sedan,Tünd qırmızı,1.5 L,181 a.g.,Benzin,230 000 km,Avtomat,Ön,Xeyr,11 500 AZN
6599395,Bakı,LADA (VAZ),2111,2002,Universal,Mavi,1.5 L,75 a.g.,Benzin,123 000 km,Mexaniki,Ön,Xeyr,7 000 AZN
6599396,Sumqayıt,LADA (VAZ),2107,2006,Sedan,Tünd qırmızı,1.6 L,75 a.g.,Benzin,176 000 km,Mexaniki,Arxa,Xeyr,5 450 AZN
6599394,Bakı,BMW,525,2005,Sedan,Qara,0.3 L,218 a.g.,Benzin,400 000 km,Avtomat,Tam,Xeyr,15 500 AZN
6599376,Bakı,Mercedes,E 240,2002,Sedan,Göy,2.4 L,170 a.g.,Benzin,253 000 km,Avtomat,Tam,Xeyr,17 500 AZN
6599392,Bakı,Nissan,Micra,2013,Hetçbek / Liftbek,Gümüşü,1.2 L,80 a.g.,Benzin,17 984 km,Avtomat,Ön,Xeyr,11 800 AZN
6599384,Bakı,Chevrolet,Cruze,2017,Sedan,Ağ,1.4 L,153 a.g.,Benzin,65 000 km,Avtomat,Ön,Xeyr,18 200 AZN
6599389,Gəncə,Mercedes,E 280,2000,Sedan,Gümüşü,2.8 L,204 a.g.,Benzin,241 000 km,Avtomat,Arxa,Xeyr,16 500 AZN
6599385,Sumqayıt,Volkswagen,Passat,2001,Sedan,Boz,2.0 L,120 a.g.,Benzin,270 000 km,Avtomat,Ön,Xeyr,5 200 AZN
6587646,Sumqayıt,Volkswagen,Jetta,2013,Sedan,Yaş Asfalt,2.0 L,115 a.g.,Benzin,168 981 km,Avtomat,Ön,Xeyr,13 500 AZN
6599378,Bakı,BMW,525,1997,Sedan,Qara,2.5 L,192 a.g.,Benzin,538 000 km,Avtomat,Arxa,Xeyr,7 800 AZN
6599382,Gəncə,Mercedes,E 200,1998,Sedan,Gümüşü,2.0 L,136 a.g.,Benzin,215 500 km,Avtomat,Arxa,Xeyr,11 000 AZN
6560402,Bakı,Infiniti,FX35,2007,Offroader / SUV,Gümüşü,3.5 L,280 a.g.,Benzin,170 000 km,Avtomat,Tam,Xeyr,17 400 AZN
6566816,Bakı,Chevrolet,Cruze,2011,Sedan,Ağ,1.4 L,141 a.g.,Benzin,285 000 km,Avtomat,Ön,Xeyr,12 000 AZN
6559025,Bakı,Chevrolet,Cruze,2011,Sedan,Qara,1.4 L,141 a.g.,Benzin,216 000 km,Avtomat,Ön,Xeyr,11 800 AZN
6599375,Sumqayıt,Mercedes,E 300,1998,Sedan,Göy,3.0 L,177 a.g.,Dizel,355 555 km,Variator,Arxa,Xeyr,11 250 AZN
6599374,Sumqayıt,LADA (VAZ),2106,2000,Sedan,Ağ,1.6 L,75 a.g.,Benzin,127 000 km,Mexaniki,Arxa,Xeyr,3 000 AZN
6599373,Sumqayıt,Opel,Vita,1997,Hetçbek / Liftbek,Tünd qırmızı,1.4 L,90 a.g.,Benzin,356 189 km,Avtomat,Ön,Xeyr,5 600 AZN
6589884,Bakı,Renault,Megane,2006,Universal,Yaş Asfalt,1.5 L,105 a.g.,Dizel,220 000 km,Mexaniki,Ön,Xeyr,10 000 AZN
6455792,Sumqayıt,Kia,Sorento,2004,Offroader / SUV,Gümüşü,2.5 L,140 a.g.,Dizel,350 000 km,Avtomat,Tam,Xeyr,13 000 AZN
6556721,Gəncə,Suzuki,Grand Vitara,2008,Offroader / SUV,Qara,2.7 L,185 a.g.,Benzin,193 000 km,Avtomat,Tam,Xeyr,16 200 AZN
6599361,Balakən,Mercedes,E 200,1998,Sedan,Gümüşü,2.0 L,136 a.g.,Benzin,400 000 km,Mexaniki,Arxa,Xeyr,11 500 AZN
6599367,Bakı,Mercedes,C 200,1994,Sedan,Gümüşü,2.0 L,136 a.g.,Benzin,352 800 km,Avtomat,Arxa,Xeyr,7 300 AZN
6599369,Bakı,Lexus,NX 300,2021,Offroader / SUV,Qara,2.0 L,238 a.g.,Benzin,18 205 km,Avtomat,Ön,Xeyr,43 400 $
6599368,Bakı,Hyundai,Elantra,2014,Sedan,Ağ,1.6 L,132 a.g.,Benzin,49 000 km,Avtomat,Ön,Xeyr,23 900 AZN
6599365,Bakı,Mercedes,C 180,2000,Universal,Yaş Asfalt,1.8 L,122 a.g.,Benzin,400 000 km,Mexaniki,Arxa,Xeyr,8 800 AZN
6599360,Qax,LADA (VAZ),Priora,2015,Universal,Ağ,1.6 L,106 a.g.,Benzin,133 448 km,Mexaniki,Ön,Xeyr,12 700 AZN
6508766,Bakı,Kia,K5,2021,Sedan,Ağ,1.6 L,180 a.g.,Benzin,2 500 km,Avtomat,Ön,Xeyr,24 500 $
6599362,Bakı,Chevrolet,Cruze,2015,Sedan,Ağ,1.4 L,141 a.g.,Benzin,140 000 km,Avtomat,Ön,Xeyr,16 800 AZN
6599340,Bakı,Chery,Tiggo 2,2019,Offroader / SUV,Ağ,1.5 L,106 a.g.,Benzin,46 300 km,Avtomat,Ön,Xeyr,20 500 AZN
6599358,Bakı,LADA (VAZ),2104,2008,Universal,Ağ,1.5 L,65 a.g.,Benzin,91 000 km,Mexaniki,Arxa,Xeyr,6 200 AZN
6599356,Bakı,Nissan,Tiida,2012,Hetçbek / Liftbek,Qara,1.5 L,109 a.g.,Benzin,97 000 km,Avtomat,Ön,Xeyr,13 700 AZN
6599352,Yevlax,LADA (VAZ),2106,1995,Sedan,Qırmızı,1.6 L,75 a.g.,Benzin,258 123 km,Mexaniki,Arxa,Xeyr,3 800 AZN
6599353,Sumqayıt,Opel,Astra,2006,Hetçbek / Liftbek,Gümüşü,1.6 L,103 a.g.,Benzin,300 000 km,Mexaniki,Ön,Xeyr,11 500 AZN
6599351,Bakı,Toyota,Corolla,2011,Sedan,Boz,1.4 L,90 a.g.,Dizel,200 000 km,Mexaniki,Ön,Xeyr,18 500 AZN
6599349,Xaçmaz,LADA (VAZ),2114,2008,Hetçbek / Liftbek,Gümüşü,1.6 L,75 a.g.,Benzin,255 917 km,Mexaniki,Ön,Xeyr,7 800 AZN
6235278,Bakı,Porsche,Cayenne,2012,Offroader / SUV,Ağ,3.6 L,300 a.g.,Benzin,76 000 km,Avtomat,Tam,Xeyr,33 400 $
6585664,Bakı,Kia,Sorento,2019,Offroader / SUV,Ağ,2.4 L,188 a.g.,Benzin,34 000 km,Avtomat,Tam,Xeyr,32 700 $
6542833,Bakı,Jeep,Grand Cherokee,2001,Offroader / SUV,Göy,4.7 L,258 a.g.,Benzin,269 000 km,Avtomat,Tam,Xeyr,11 500 AZN
6599348,Bakı,Lexus,GS 300,2007,Sedan,Qara,3.0 L,249 a.g.,Benzin,233 500 km,Avtomat,Arxa,Xeyr,19 000 AZN
6542607,Bakı,Subaru,Forester,2007,Offroader / SUV,Qara,2.0 L,158 a.g.,Benzin,270 000 km,Avtomat,Tam,Xeyr,9 300 AZN
6560467,Sumqayıt,Mercedes,C 220,1998,Sedan,Qara,2.2 L,125 a.g.,Dizel,303 000 km,Avtomat,Arxa,Xeyr,11 900 AZN
6599317,Bakı,BMW,730,1994,Sedan,Qara,3.0 L,218 a.g.,Benzin,247 600 km,Avtomat,Arxa,Xeyr,9 000 AZN
6590135,Bakı,Toyota,Prado,2007,Offroader / SUV,Qara,2.7 L,167 a.g.,Benzin,176 000 km,Avtomat,Tam,Xeyr,29 800 AZN
6583835,Sumqayıt,LADA (VAZ),2107,2010,Sedan,Ağ,1.6 L,75 a.g.,Benzin,160 000 km,Mexaniki,Arxa,Xeyr,8 800 AZN
6599345,Bakı,LADA (VAZ),2107,1983,Sedan,Tünd qırmızı,1.6 L,75 a.g.,Benzin,250 000 km,Mexaniki,Arxa,Xeyr,2 750 AZN
6581216,Sumqayıt,LADA (VAZ),Niva,2013,Offroader / SUV,Ağ,1.7 L,80 a.g.,Benzin,42 000 km,Mexaniki,Tam,Xeyr,9 500 AZN
6357520,Bakı,Kia,Cerato,2012,Sedan,Qara,1.6 L,124 a.g.,Benzin,298 000 km,Avtomat,Ön,Xeyr,16 700 AZN
6340567,Şirvan,Mitsubishi,Pajero,2007,Offroader / SUV,Ağ,3.0 L,188 a.g.,Benzin,388 000 km,Avtomat,Tam,Xeyr,23 000 AZN
6599335,Bakı,Mitsubishi,L 200,2007,Pikap,Ağ,2.5 L,136 a.g.,Dizel,283 000 km,Mexaniki,Tam,Xeyr,19 900 AZN
6443777,Bakı,Hyundai,Accent,2008,Sedan,Gümüşü,1.6 L,110 a.g.,Benzin,163 361 km,Avtomat,Ön,Xeyr,13 800 AZN
6583684,Bakı,Land Rover,Discovery,2012,Offroader / SUV,Qara,3.0 L,256 a.g.,Dizel,227 000 km,Avtomat,Tam,Xeyr,27 800 $
6599313,Bakı,BMW,X5 M,2015,Offroader / SUV,Qara,4.4 L,575 a.g.,Benzin,85 000 km,Robotlaşdırılmış,Tam,Xeyr,66 000 $
6580995,Bakı,Kia,Sorento,2013,Offroader / SUV,Ağ,2.0 L,184 a.g.,Dizel,150 000 km,Avtomat,Tam,Xeyr,34 700 AZN
6599339,Bakı,Volkswagen,Passat,2006,Sedan,Göy,2.0 L,200 a.g.,Benzin,262 300 km,Avtomat,Ön,Xeyr,9 400 AZN
6599338,İsmayıllı,Mercedes,C 200,1997,Sedan,Gümüşü,2.0 L,136 a.g.,Benzin,299 500 km,Avtomat,Arxa,Xeyr,12 500 AZN
6599337,Bakı,Volvo,XC 60,2014,Offroader / SUV,Qəhvəyi,3.0 L,304 a.g.,Benzin,230 000 km,Avtomat,Ön,Xeyr,17 647 $
6599240,Bakı,BMW,540,2001,Sedan,Qara,4.4 L,286 a.g.,Benzin,320 000 km,Avtomat,Arxa,Xeyr,12 800 AZN
6599286,Bakı,Kia,Sorento,2014,Offroader / SUV,Ağ,2.0 L,184 a.g.,Dizel,12 200 km,Avtomat,Ön,Xeyr,43 500 AZN
6599336,Bakı,Dacia,Logan,2007,Universal,Gümüşü,1.5 L,85 a.g.,Dizel,194 000 km,Mexaniki,Ön,Xeyr,12 700 AZN
6587321,Lənkəran,Toyota,Prado,2022,Offroader / SUV,Qara,2.7 L,163 a.g.,Benzin,0 km,Avtomat,Tam,Bəli,53 900 $
6599277,Sumqayıt,Chevrolet,Malibu,2016,Sedan,Ağ,1.5 L,160 a.g.,Benzin,84 000 km,Avtomat,Ön,Xeyr,19 400 AZN
6587342,Lənkəran,Mitsubishi,Pajero Sport,2022,Offroader / SUV,Gümüşü,2.4 L,181 a.g.,Dizel,0 km,Avtomat,Tam,Bəli,45 900 $
6599332,Sumqayıt,Mitsubishi,Pajero io,2001,Offroader / SUV,Ağ,2.0 L,136 a.g.,Benzin,245 265 km,Avtomat,Tam,Xeyr,8 500 AZN
6599330,Bakı,Mercedes,C 220,1997,Sedan,Gümüşü,2.2 L,125 a.g.,Dizel,216 980 km,Avtomat,Arxa,Xeyr,7 400 AZN
6599328,Bakı,Mercedes,E 240,2002,Sedan,Gümüşü,2.6 L,177 a.g.,Benzin,211 000 km,Avtomat,Arxa,Xeyr,15 500 AZN
6599327,Bakı,BMW,520,2013,Sedan,Qara,2.0 L,184 a.g.,Dizel,196 000 km,Avtomat,Arxa,Xeyr,23 300 $
6507355,Bakı,Ford,Fusion,2016,Sedan,Ağ,2.0 L,188 a.g.,Benzin,115 403 km,Avtomat,Ön,Xeyr,26 500 AZN
6599326,Bakı,Infiniti,M37S,2010,Sedan,Qara,3.7 L,333 a.g.,Benzin,650 000 km,Avtomat,Arxa,Xeyr,23 300 AZN
6599324,Bakı,Ravon,Nexia R3,2017,Sedan,Göy,1.5 L,107 a.g.,Benzin,160 533 km,Mexaniki,Ön,Xeyr,13 000 AZN
6533343,Bakı,Toyota,Prado,2013,Offroader / SUV,Ağ,2.7 L,163 a.g.,Benzin,179 000 km,Avtomat,Tam,Xeyr,28 500 $
6494143,Bakı,BMW,520,2016,Sedan,Qara,2.0 L,184 a.g.,Benzin,90 000 km,Avtomat,Arxa,Xeyr,26 500 $
6599323,Bakı,BMW,318,1998,Sedan,Qara,1.9 L,118 a.g.,Benzin,350 541 km,Mexaniki,Arxa,Xeyr,11 900 AZN
6599312,Qobustan,Mercedes,E 200,1995,Sedan,Boz,2.0 L,136 a.g.,Benzin,485 565 km,Mexaniki,Arxa,Xeyr,8 500 AZN
6599311,Qax,LADA (VAZ),2114,2004,Hetçbek / Liftbek,Yaş Asfalt,1.5 L,77 a.g.,Benzin,14 000 km,Mexaniki,Ön,Xeyr,6 000 AZN
6599307,Bakı,Toyota,Prius,2011,Hetçbek / Liftbek,Qara,1.8 L,99 a.g.,Hibrid,458 663 km,Variator,Ön,Xeyr,19 900 AZN
6599309,Bakı,Lexus,ES 300h,2013,Sedan,Qara,2.5 L,184 a.g.,Hibrid,190 000 km,Avtomat,Ön,Xeyr,25 500 $
6599254,Bakı,Nissan,Note,2013,Hetçbek / Liftbek,Gümüşü,1.2 L,98 a.g.,Benzin,17 176 km,Avtomat,Ön,Xeyr,14 200 AZN
6599305,Bakı,Chevrolet,Orlando,2012,Offroader / SUV,Ağ,1.8 L,141 a.g.,Benzin,260 289 km,Mexaniki,Ön,Xeyr,16 500 AZN
6599251,Bakı,Nissan,Note,2012,Hetçbek / Liftbek,Qara,1.2 L,98 a.g.,Benzin,17 379 km,Avtomat,Ön,Xeyr,13 900 AZN
6599315,Bakı,Mercedes,G 55 AMG,2011,Offroader / SUV,Ağ,5.5 L,507 a.g.,Benzin,120 345 km,Avtomat,Tam,Xeyr,58 500 $
6599298,Bakı,Honda,Insight,2012,Hetçbek / Liftbek,Qırmızı,1.3 L,88 a.g.,Hibrid,185 250 km,Variator,Ön,Xeyr,14 000 AZN
6599300,Gəncə,LADA (VAZ),Niva,2012,Offroader / SUV,Göy,1.7 L,80 a.g.,Benzin,180 000 km,Mexaniki,Tam,Xeyr,8 300 AZN
