elan_nomresi_list,seher,marka,model,buraxilis_ili,ban_novu,reng,muherrik,muherrik_gucu,yanacaq_novu,yurus,suretler_qutusu,oturucu,yeni,qiymet
6587112,Bakı,Lexus,LX 570,2011,Offroader / SUV,Ağ,5.7 L,367 a.g.,Benzin,174 000 km,Avtomat,Tam,Xeyr,40 000 $
6602653,Masallı,Mercedes,C 180,1995,Sedan,Qəhvəyi,1.8 L,122 a.g.,Benzin,235 872 km,Mexaniki,Arxa,Xeyr,7 300 AZN
6602651,Bakı,Hyundai,Elantra,2018,Sedan,Qara,2.0 L,150 a.g.,Benzin,71 000 km,Avtomat,Ön,Xeyr,25 300 AZN
6571422,Bakı,Kia,Sorento,2011,Offroader / SUV,Yaş Asfalt,2.0 L,184 a.g.,Dizel,171 000 km,Avtomat,Ön,Xeyr,28 700 AZN
6602650,Bakı,Hyundai,Elantra,2015,Sedan,Qara,1.6 L,204 a.g.,Benzin,71 000 km,Avtomat,Ön,Xeyr,23 200 AZN
6602649,Sumqayıt,Ford,Fiesta,2014,Hetçbek / Liftbek,Yaş Asfalt,1.4 L,80 a.g.,Benzin,157 716 km,Avtomat,Ön,Xeyr,13 900 AZN
6602649,Sumqayıt,Ford,Fiesta,2014,Hetçbek / Liftbek,Yaş Asfalt,1.4 L,80 a.g.,Benzin,157 716 km,Avtomat,Ön,Xeyr,13 900 AZN
6602645,Bakı,Kia,Sorento,2014,Offroader / SUV,Qara,2.0 L,184 a.g.,Dizel,187 000 km,Avtomat,Ön,Xeyr,34 900 AZN
6602644,Sumqayıt,Kia,Optima,2010,Sedan,Ağ,2.4 L,200 a.g.,Benzin,223 200 km,Avtomat,Ön,Xeyr,20 500 AZN
6485308,Bakı,Mercedes,E 220,2013,Sedan,Yaş Asfalt,2.2 L,170 a.g.,Dizel,164 000 km,Avtomat,Arxa,Xeyr,26 500 $
6602635,Bakı,Toyota,RAV 4,2018,Offroader / SUV,Qəhvəyi,2.0 L,146 a.g.,Benzin,45 000 km,Avtomat,Tam,Xeyr,27 300 $
6526051,Bakı,Toyota,Auris,2009,Hetçbek / Liftbek,Gümüşü,1.4 L,90 a.g.,Dizel,242 000 km,Mexaniki,Ön,Xeyr,13 900 AZN
6584131,Sumqayıt,Nissan,Altima,2002,Sedan,Ağ,2.5 L,173 a.g.,Benzin,218 000 km,Avtomat,Ön,Xeyr,7 500 AZN
6514351,Bakı,Land Rover,Range Rover,2015,Offroader / SUV,Qara,3.0 L,340 a.g.,Benzin,129 000 km,Avtomat,Tam,Xeyr,69 500 $
6602634,Bakı,Mercedes,E 220,2000,Sedan,Gümüşü,2.2 L,143 a.g.,Dizel,565 622 km,Avtomat,Arxa,Xeyr,14 600 AZN
6599815,Gəncə,LADA (VAZ),Niva,2015,Offroader / SUV,Ağ,1.7 L,80 a.g.,Benzin,65 000 km,Mexaniki,Tam,Xeyr,11 500 AZN
6602631,Balakən,Mercedes,190,1991,Sedan,Qara,2.0 L,122 a.g.,Benzin,350 000 km,Avtomat,Arxa,Xeyr,5 500 AZN
6602630,Bakı,Mercedes,E 240,1999,Sedan,Ağ,2.4 L,170 a.g.,Benzin,350 000 km,Avtomat,Arxa,Xeyr,14 000 AZN
6566478,Sumqayıt,Volkswagen,Jetta,2009,Sedan,Qara,2.5 L,170 a.g.,Benzin,200 000 km,Avtomat,Ön,Xeyr,8 900 AZN
6602628,Bakı,Mercedes,C 200,1999,Sedan,Qara,2.0 L,136 a.g.,Benzin,390 000 km,Avtomat,Arxa,Xeyr,12 200 AZN
6584777,Sumqayıt,Opel,Astra,1996,Hetçbek / Liftbek,Qırmızı,1.6 L,75 a.g.,Benzin,250 000 km,Avtomat,Ön,Xeyr,4 300 AZN
6565457,Bakı,Mercedes,GL 500,2012,Offroader / SUV,Ağ,5.5 L,388 a.g.,Benzin,135 000 km,Avtomat,Tam,Xeyr,35 000 $
6539038,Bakı,Volkswagen,Jetta,2008,Sedan,Boz,2.5 L,170 a.g.,Benzin,250 000 km,Avtomat,Arxa,Xeyr,6 900 AZN
6348551,Bakı,Mini,Cooper,2010,Hetçbek / Liftbek,Narıncı,1.6 L,184 a.g.,Benzin,108 000 km,Avtomat,Ön,Xeyr,15 500 AZN
6602621,Bakı,Volkswagen,Passat,2006,Sedan,Gümüşü,2.0 L,200 a.g.,Benzin,320 000 km,Avtomat,Ön,Xeyr,9 600 AZN
6602617,Bakı,Volkswagen,Passat,2006,Sedan,Ağ,2.0 L,200 a.g.,Benzin,240 000 km,Avtomat,Ön,Xeyr,10 000 AZN
6596004,Bakı,Kia,Cerato,2017,Sedan,Tünd qırmızı,2.0 L,150 a.g.,Benzin,138 404 km,Avtomat,Ön,Xeyr,22 500 AZN
6602616,Balakən,Kia,Sephia,1998,Sedan,Yaşıl,1.5 L,92 a.g.,Benzin,310 000 km,Mexaniki,Ön,Xeyr,3 600 AZN
6602613,Gəncə,LADA (VAZ),2106,1985,Sedan,Göy,1.6 L,75 a.g.,Benzin,75 000 km,Mexaniki,Arxa,Xeyr,2 100 AZN
6602615,Bakı,LADA (VAZ),21099,2001,Sedan,Gümüşü,1.5 L,75 a.g.,Benzin,399 000 km,Mexaniki,Ön,Xeyr,5 300 AZN
6360030,Bakı,Hyundai,Santa Fe,2007,Offroader / SUV,Ağ,2.2 L,197 a.g.,Dizel,103 000 km,Avtomat,Ön,Xeyr,21 900 AZN
6602614,Bakı,Toyota,Camry,2022,Sedan,Ağ,2.5 L,181 a.g.,Benzin,0 km,Avtomat,Ön,Bəli,49 900 $
6556957,Bakı,Toyota,Prado,2012,Offroader / SUV,Qara,2.7 L,167 a.g.,Benzin,122 164 km,Avtomat,Ön,Xeyr,27 800 $
6602610,Bakı,Nissan,Qashqai,2011,Offroader / SUV,Ağ,2.0 L,141 a.g.,Benzin,258 935 km,Avtomat,Tam,Xeyr,20 000 AZN
6578055,Bakı,Toyota,Corolla,2006,Hetçbek / Liftbek,Yaş Asfalt,1.4 L,90 a.g.,Benzin,190 000 km,Mexaniki,Ön,Xeyr,12 000 AZN
6602606,Ağstafa,BMW,325,2000,Sedan,Gümüşü,2.5 L,192 a.g.,Benzin,241 000 km,Avtomat,Arxa,Xeyr,10 500 AZN
6602609,Bakı,LADA (VAZ),2107,2010,Sedan,Yaş Asfalt,1.6 L,75 a.g.,Benzin,185 000 km,Mexaniki,Arxa,Xeyr,7 300 AZN
6602608,Cəlilabad,Chevrolet,Cruze,2014,Universal,Qara,1.4 L,141 a.g.,Benzin,201 861 km,Avtomat,Ön,Xeyr,14 000 AZN
6460309,Bakı,BMW,528,2014,Sedan,Yaş Asfalt,2.0 L,245 a.g.,Benzin,30 500 km,Avtomat,Arxa,Xeyr,24 000 $
6567446,Sumqayıt,Mercedes,C 200,2001,Sedan,Göy,2.0 L,163 a.g.,Benzin,238 000 km,Avtomat,Arxa,Xeyr,10 300 AZN
6595319,Gəncə,Volkswagen,Passat CC,2009,Sedan,Qara,2.0 L,211 a.g.,Benzin,190 000 km,Avtomat,Ön,Xeyr,12 000 AZN
6485164,Bakı,BMW,525,2005,Sedan,Göy,2.5 L,218 a.g.,Benzin,226 000 km,Avtomat,Arxa,Xeyr,20 500 AZN
6466350,Bakı,Honda,Civic,2008,Sedan,Qızılı,1.3 L,95 a.g.,Hibrid,310 000 km,Variator,Ön,Xeyr,12 000 AZN
6602605,Tovuz,LADA (VAZ),2107,2009,Sedan,Ağ,1.6 L,75 a.g.,Benzin,127 000 km,Mexaniki,Arxa,Xeyr,8 200 AZN
6602597,Bakı,BMW,320,1997,Sedan,Göy,2.0 L,150 a.g.,Benzin,340 800 km,Mexaniki,Arxa,Xeyr,11 200 AZN
6602601,Bakı,LADA (VAZ),2107,2011,Sedan,Boz,1.6 L,75 a.g.,Benzin,53 954 km,Mexaniki,Arxa,Xeyr,8 600 AZN
6538432,Lənkəran,LADA (VAZ),Priora,2015,Hetçbek / Liftbek,Ağ,1.6 L,106 a.g.,Benzin,139 000 km,Mexaniki,Ön,Xeyr,12 700 AZN
6602596,Bakı,Opel,Astra,2007,Universal,Yaş Asfalt,1.7 L,125 a.g.,Dizel,332 000 km,Mexaniki,Ön,Xeyr,10 900 AZN
6602583,Sumqayıt,LADA (VAZ),2106,1978,Sedan,Ağ,1.6 L,75 a.g.,Benzin,25 000 km,Mexaniki,Arxa,Xeyr,3 000 AZN
6602593,Bakı,Tofas,Sahin,2005,Sedan,Qırmızı,1.6 L,86 a.g.,Benzin,130 000 km,Mexaniki,Arxa,Xeyr,4 900 AZN
6602595,Bakı,Toyota,Prius,2007,Hetçbek / Liftbek,Tünd qırmızı,1.5 L,76 a.g.,Hibrid,413 601 km,Variator,Ön,Xeyr,13 000 AZN
6602590,Yevlax,LADA (VAZ),2115,2002,Sedan,Gümüşü,1.5 L,75 a.g.,Benzin,236 589 km,Mexaniki,Ön,Xeyr,6 000 AZN
6521473,Bakı,Porsche,Cayenne GTS,2014,Offroader / SUV,Ağ,4.8 L,420 a.g.,Benzin,129 000 km,Avtomat,Tam,Xeyr,37 000 $
6602553,Bakı,LADA (VAZ),2106,2003,Sedan,Ağ,1.5 L,65 a.g.,Benzin,300 000 km,Mexaniki,Arxa,Xeyr,4 600 AZN
6602588,Bakı,Hyundai,Santa Fe,2008,Offroader / SUV,Ağ,2.0 L,184 a.g.,Dizel,98 000 km,Avtomat,Ön,Xeyr,22 500 AZN
6535270,Sumqayıt,Toyota,Camry,2012,Sedan,Ağ,2.5 L,181 a.g.,Benzin,264 142 km,Avtomat,Ön,Xeyr,18 500 $
6602586,Bakı,Toyota,Prius,2008,Hetçbek / Liftbek,Ağ,1.5 L,76 a.g.,Hibrid,220 000 km,Avtomat,Ön,Xeyr,14 000 AZN
6602585,Bakı,Mercedes,E 200,1994,Sedan,Qara,2.0 L,136 a.g.,Benzin,328 000 km,Mexaniki,Arxa,Xeyr,7 500 AZN
6602584,Gəncə,LADA (VAZ),Priora,2015,Sedan,Ağ,1.6 L,106 a.g.,Benzin,70 200 km,Mexaniki,Ön,Xeyr,12 400 AZN
6592987,Bakı,Hyundai,Sonata,2014,Sedan,Narıncı,2.0 L,274 a.g.,Benzin,32 000 km,Avtomat,Ön,Xeyr,27 500 AZN
6602581,Bakı,Land Rover,Range Rover,2014,Offroader / SUV,Ağ,5.0 L,510 a.g.,Benzin,62 155 km,Avtomat,Tam,Xeyr,69 000 $
6427310,Bakı,Opel,Astra,2009,Hetçbek / Liftbek,Qızılı,1.4 L,90 a.g.,Benzin,186 000 km,Mexaniki,Ön,Xeyr,12 900 AZN
6602579,Bakı,Chevrolet,Aveo,2012,Sedan,Ağ,1.4 L,100 a.g.,Benzin,197 434 km,Avtomat,Ön,Xeyr,11 400 AZN
6602577,Bakı,BYD,F6,2008,Sedan,Qara,2.4 L,165 a.g.,Benzin,212 000 km,Avtomat,Ön,Xeyr,7 000 AZN
6602574,Zərdab,Mercedes,C 200,2000,Sedan,Gümüşü,2.0 L,163 a.g.,Benzin,422 000 km,Avtomat,Arxa,Xeyr,10 300 AZN
6587646,Sumqayıt,Volkswagen,Jetta,2013,Sedan,Yaş Asfalt,2.0 L,115 a.g.,Benzin,168 981 km,Avtomat,Ön,Xeyr,13 500 AZN
6602570,Xudat,Mercedes,C 180,1995,Sedan,Boz,1.8 L,122 a.g.,Benzin,230 000 km,Mexaniki,Arxa,Xeyr,8 700 AZN
6586823,Bakı,Mercedes,C 200,1997,Sedan,Qara,2.0 L,136 a.g.,Benzin,349 534 km,Avtomat,Arxa,Xeyr,11 400 AZN
6587797,Bakı,Opel,Astra,1998,Hetçbek / Liftbek,Göy,1.6 L,101 a.g.,Benzin,180 000 km,Mexaniki,Ön,Xeyr,8 450 AZN
6560402,Bakı,Infiniti,FX35,2007,Offroader / SUV,Gümüşü,3.5 L,280 a.g.,Benzin,170 000 km,Avtomat,Tam,Xeyr,17 400 AZN
6602567,Zaqatala,Chevrolet,Aveo,2012,Sedan,Ağ,1.4 L,80 a.g.,Benzin,230 000 km,Avtomat,Ön,Xeyr,12 000 AZN
6602565,İmişli,LADA (VAZ),Priora,2012,Hetçbek / Liftbek,Ağ,1.6 L,106 a.g.,Benzin,175 150 km,Mexaniki,Ön,Xeyr,10 900 AZN
6471690,Bakı,Mazda,6,2014,Sedan,Yaş Asfalt,2.5 L,192 a.g.,Benzin,325 000 km,Avtomat,Ön,Xeyr,23 000 AZN
6566816,Bakı,Chevrolet,Cruze,2011,Sedan,Ağ,1.4 L,141 a.g.,Benzin,285 000 km,Avtomat,Ön,Xeyr,12 000 AZN
6499995,Bakı,BMW,520,1994,Sedan,Yaşıl,2.0 L,150 a.g.,Benzin,349 466 km,Avtomat,Arxa,Xeyr,5 200 AZN
6602564,Bakı,Kia,Sorento,2005,Offroader / SUV,Qara,3.5 L,195 a.g.,Benzin,150 000 km,Avtomat,Tam,Xeyr,12 800 AZN
6578195,Gəncə,BMW,X5,2007,Offroader / SUV,Yaş Asfalt,3.0 L,272 a.g.,Benzin,249 000 km,Avtomat,Tam,Xeyr,25 000 AZN
6589884,Bakı,Renault,Megane,2006,Universal,Yaş Asfalt,1.5 L,105 a.g.,Dizel,220 000 km,Mexaniki,Ön,Xeyr,10 000 AZN
6455792,Sumqayıt,Kia,Sorento,2004,Offroader / SUV,Gümüşü,2.5 L,140 a.g.,Dizel,350 000 km,Avtomat,Tam,Xeyr,13 000 AZN
6602555,Bakı,Mercedes,C 280,1998,Sedan,Yaşıl,2.8 L,197 a.g.,Benzin,351 000 km,Avtomat,Arxa,Xeyr,8 500 AZN
6602545,Bakı,Lexus,IS 350,2010,Sedan,Ağ,3.5 L,306 a.g.,Benzin,107 500 km,Avtomat,Arxa,Xeyr,24 900 AZN
6602552,Bakı,Mercedes,E 270,2001,Universal,Gümüşü,2.7 L,170 a.g.,Dizel,417 774 km,Avtomat,Arxa,Xeyr,18 000 AZN
6556563,Bakı,Jeep,Wrangler,2014,Offroader / SUV,Qara,3.6 L,286 a.g.,Benzin,150 000 km,Avtomat,Tam,Xeyr,31 500 $
6508766,Bakı,Kia,K5,2021,Sedan,Ağ,1.6 L,180 a.g.,Benzin,2 500 km,Avtomat,Ön,Xeyr,24 500 $
6602527,Bakı,Opel,Astra,2008,Universal,Gümüşü,1.4 L,90 a.g.,Benzin,148 648 km,Mexaniki,Ön,Xeyr,12 500 AZN
6572304,Bakı,Mitsubishi,Pajero,2007,Offroader / SUV,Qara,3.0 L,188 a.g.,Benzin,165 000 km,Avtomat,Tam,Xeyr,26 000 AZN
6585664,Bakı,Kia,Sorento,2019,Offroader / SUV,Ağ,2.4 L,188 a.g.,Benzin,34 000 km,Avtomat,Tam,Xeyr,32 700 $
6602541,Şəmkir,Chevrolet,Malibu,2017,Sedan,Göy,1.5 L,163 a.g.,Benzin,104 000 km,Mexaniki,Ön,Xeyr,21 000 AZN
6542607,Bakı,Subaru,Forester,2007,Offroader / SUV,Qara,2.0 L,158 a.g.,Benzin,270 000 km,Avtomat,Tam,Xeyr,9 300 AZN
6560467,Sumqayıt,Mercedes,C 220,1998,Sedan,Qara,2.2 L,125 a.g.,Dizel,303 000 km,Avtomat,Arxa,Xeyr,11 900 AZN
6590135,Bakı,Toyota,Prado,2007,Offroader / SUV,Qara,2.7 L,167 a.g.,Benzin,176 000 km,Avtomat,Tam,Xeyr,29 800 AZN
6584445,Bakı,Hyundai,Sonata,2015,Sedan,Ağ,2.0 L,245 a.g.,Benzin,154 497 km,Avtomat,Ön,Xeyr,26 200 AZN
6583835,Sumqayıt,LADA (VAZ),2107,2010,Sedan,Ağ,1.6 L,75 a.g.,Benzin,160 000 km,Mexaniki,Arxa,Xeyr,8 800 AZN
6498819,Bakı,BMW,325,1994,Sedan,Ağ,2.5 L,170 a.g.,Dizel,405 000 km,Mexaniki,Arxa,Xeyr,3 700 AZN
6443777,Bakı,Hyundai,Accent,2008,Sedan,Gümüşü,1.6 L,110 a.g.,Benzin,163 361 km,Avtomat,Ön,Xeyr,13 800 AZN
6583684,Bakı,Land Rover,Discovery,2012,Offroader / SUV,Qara,3.0 L,256 a.g.,Dizel,227 000 km,Avtomat,Tam,Xeyr,27 800 $
6345017,Bakı,Honda,Accord,2008,Sedan,Qara,2.4 L,190 a.g.,Benzin,263 500 km,Avtomat,Ön,Xeyr,16 900 AZN
6535281,Bakı,BMW,528,2015,Sedan,Qara,2.0 L,245 a.g.,Benzin,190 000 km,Avtomat,Ön,Xeyr,23 300 $
6593217,Bakı,Hyundai,Accent,2014,Sedan,Ağ,1.6 L,140 a.g.,Benzin,157 000 km,Avtomat,Ön,Xeyr,18 800 AZN
6580995,Bakı,Kia,Sorento,2013,Offroader / SUV,Ağ,2.0 L,184 a.g.,Dizel,150 000 km,Avtomat,Tam,Xeyr,34 700 AZN
6554594,Bakı,Toyota,Prius,2010,Hetçbek / Liftbek,Gümüşü,1.8 L,99 a.g.,Hibrid,218 871 km,Avtomat,Ön,Xeyr,16 800 AZN
6602524,Bakı,Mercedes,E 280,1999,Sedan,Yaş Asfalt,2.8 L,204 a.g.,Benzin,252 525 km,Avtomat,Arxa,Xeyr,12 500 AZN
6587321,Lənkəran,Toyota,Prado,2022,Offroader / SUV,Qara,2.7 L,163 a.g.,Benzin,0 km,Avtomat,Tam,Bəli,53 900 $
6580677,Bakı,Toyota,Corolla,2005,Hetçbek / Liftbek,Gümüşü,1.4 L,90 a.g.,Benzin,112 600 km,Mexaniki,Ön,Xeyr,13 200 AZN
6602519,Bakı,Opel,Astra,2005,Hetçbek / Liftbek,Boz,1.4 L,90 a.g.,Benzin,147 000 km,Mexaniki,Ön,Xeyr,11 400 AZN
6135727,Bakı,Toyota,Prado,2018,Offroader / SUV,Qara,2.7 L,167 a.g.,Benzin,105 440 km,Avtomat,Arxa,Xeyr,43 500 $
6602518,Liman,Audi,A4,1995,Sedan,Yaşıl,2.5 L,150 a.g.,Benzin,230 000 km,Mexaniki,Ön,Xeyr,3 800 AZN
6576002,Bakı,Mercedes,E 200,2013,Sedan,Qara,2.0 L,184 a.g.,Benzin,137 000 km,Avtomat,Arxa,Xeyr,26 000 $
6489884,Bakı,Nissan,Teana,2007,Sedan,Gümüşü,2.3 L,175 a.g.,Benzin,228 800 km,Avtomat,Ön,Xeyr,12 800 AZN
6494143,Bakı,BMW,520,2016,Sedan,Qara,2.0 L,184 a.g.,Benzin,90 000 km,Avtomat,Arxa,Xeyr,26 500 $
6602493,Gəncə,LADA (VAZ),Priora,2013,Hetçbek / Liftbek,Ağ,1.6 L,106 a.g.,Benzin,196 000 km,Mexaniki,Ön,Xeyr,10 800 AZN
6560524,Bakı,Chevrolet,Equinox,2018,Offroader / SUV,Boz,1.5 L,170 a.g.,Benzin,45 600 km,Avtomat,Ön,Xeyr,26 500 AZN
6602503,Sumqayıt,Mitsubishi,Pajero io,2000,Offroader / SUV,Yaşıl,1.8 L,130 a.g.,Benzin,418 000 km,Avtomat,Tam,Xeyr,8 500 AZN
6595693,Bakı,Toyota,Corolla,2005,Hetçbek / Liftbek,Boz,1.4 L,90 a.g.,Dizel,185 000 km,Mexaniki,Ön,Xeyr,13 500 AZN
6602513,İmişli,Chevrolet,Malibu,2016,Sedan,Qara,1.5 L,160 a.g.,Benzin,115 080 km,Avtomat,Ön,Xeyr,20 000 AZN
6602504,Gəncə,LADA (VAZ),2107,2007,Sedan,Ağ,1.6 L,75 a.g.,Benzin,18 000 km,Mexaniki,Arxa,Xeyr,6 700 AZN
6602502,Bakı,Chevrolet,Cruze,2013,Sedan,Yaş Asfalt,1.4 L,141 a.g.,Benzin,320 000 km,Avtomat,Ön,Xeyr,12 200 AZN
6602491,Bakı,Nissan,Tiida,2012,Hetçbek / Liftbek,Qəhvəyi,1.5 L,109 a.g.,Benzin,65 000 km,Avtomat,Ön,Xeyr,13 800 AZN
6602499,Bakı,Mercedes,A 170,2005,Hetçbek / Liftbek,Gümüşü,1.7 L,116 a.g.,Benzin,200 000 km,Avtomat,Ön,Xeyr,9 500 AZN
6554660,Bakı,Toyota,Land Cruiser,2012,Offroader / SUV,Ağ,4.0 L,282 a.g.,Benzin,145 009 km,Avtomat,Tam,Xeyr,40 540 $
6602498,Bakı,Tofas,Kartal,2005,Universal,Tünd qırmızı,1.6 L,86 a.g.,Benzin,213 110 km,Mexaniki,Arxa,Xeyr,7 300 AZN
6596711,Bakı,Opel,Astra,2009,Universal,Gümüşü,1.3 L,90 a.g.,Dizel,170 000 km,Mexaniki,Ön,Xeyr,12 700 AZN
6192808,Bakı,Toyota,Land Cruiser,2022,Offroader / SUV,Qara,3.3 L,300 a.g.,Dizel,0 km,Avtomat,Tam,Bəli,115 540 $
6602489,Bakı,Kia,Optima,2011,Sedan,Ağ,2.4 L,180 a.g.,Benzin,220 000 km,Avtomat,Ön,Xeyr,22 000 AZN
6578351,Bakı,Toyota,RAV 4,2020,Offroader / SUV,Göy,2.0 L,173 a.g.,Benzin,42 920 km,Avtomat,Ön,Xeyr,31 940 $
6602483,Bakı,BMW,740,2006,Sedan,Qara,4.0 L,306 a.g.,Benzin,290 000 km,Avtomat,Arxa,Xeyr,21 500 AZN
6555439,Bakı,Toyota,RAV 4,2020,Offroader / SUV,Boz,2.0 L,175 a.g.,Benzin,51 108 km,Avtomat,Ön,Xeyr,29 840 $
6602482,Gədəbəy,LADA (VAZ),2115,2012,Sedan,Qara,1.6 L,80 a.g.,Benzin,233 000 km,Mexaniki,Ön,Xeyr,8 500 AZN
6597937,Bakı,Kia,Optima,2014,Sedan,Qara,2.0 L,274 a.g.,Benzin,241 402 km,Avtomat,Ön,Xeyr,23 400 AZN
6493032,Bakı,Mercedes,E 220,2014,Sedan,Ağ,2.2 L,170 a.g.,Dizel,200 000 km,Avtomat,Arxa,Xeyr,26 000 $
6574033,Bakı,Mercedes,E 240,1999,Sedan,Qara,2.4 L,170 a.g.,Benzin,254 315 km,Avtomat,Arxa,Xeyr,15 500 AZN
6543248,Bakı,Toyota,Camry,2012,Sedan,Yaş Asfalt,2.5 L,181 a.g.,Benzin,82 000 km,Avtomat,Ön,Xeyr,24 500 AZN
6581573,Bakı,Land Rover,Discovery,2014,Offroader / SUV,Qara,3.0 L,249 a.g.,Dizel,182 000 km,Avtomat,Tam,Xeyr,35 200 $
6405388,Bakı,Tofas,Sahin,2004,Sedan,Qara,1.6 L,86 a.g.,Benzin,136 000 km,Mexaniki,Arxa,Xeyr,5 900 AZN
6567822,Bakı,LADA (VAZ),2107,2007,Sedan,Tünd qırmızı,1.6 L,75 a.g.,Benzin,66 177 km,Mexaniki,Arxa,Xeyr,5 600 AZN
6472305,Bakı,Chevrolet,Cruze,2016,Sedan,Qara,1.4 L,153 a.g.,Benzin,107 000 km,Avtomat,Ön,Xeyr,19 700 AZN
6602474,Bakı,BMW,530,2017,Sedan,Qara,2.0 L,252 a.g.,Benzin,52 500 km,Avtomat,Arxa,Xeyr,45 800 $
6553053,Bakı,LADA (VAZ),2106,1984,Sedan,Mavi,1.6 L,65 a.g.,Benzin,321 325 km,Mexaniki,Arxa,Xeyr,2 900 AZN
6602473,Sumqayıt,Toyota,Prado,2012,Offroader / SUV,Ağ,2.7 L,167 a.g.,Benzin,161 450 km,Avtomat,Tam,Xeyr,28 500 $
6507301,Bakı,Ford,Mondeo,2004,Sedan,Boz,2.0 L,145 a.g.,Benzin,290 000 km,Avtomat,Ön,Xeyr,8 700 AZN
6575303,Bakı,Toyota,Land Cruiser,2011,Offroader / SUV,Ağ,4.0 L,275 a.g.,Benzin,185 000 km,Avtomat,Tam,Xeyr,41 000 $
6602472,Bakı,Chevrolet,Epica,2008,Sedan,Qara,2.5 L,157 a.g.,Benzin,233 000 km,Avtomat,Ön,Xeyr,11 300 AZN
6602471,Bakı,Land Rover,Range Rover,2016,Offroader / SUV,Qara,3.0 L,340 a.g.,Benzin,70 000 km,Avtomat,Tam,Xeyr,74 500 $
6554027,Bakı,Opel,Astra,2005,Universal,Ağ,1.4 L,90 a.g.,Benzin,258 000 km,Mexaniki,Ön,Xeyr,11 400 AZN
6521863,Bakı,BMW,520,2011,Sedan,Yaş Asfalt,2.0 L,184 a.g.,Dizel,105 000 km,Avtomat,Arxa,Xeyr,34 000 AZN
6602406,Bakı,Chery,Tiggo,2010,Offroader / SUV,Ağ,2.0 L,136 a.g.,Benzin,271 000 km,Avtomat,Ön,Xeyr,9 800 AZN
6602468,Bakı,Hyundai,Sonata,1997,Sedan,Ağ,2.0 L,136 a.g.,Benzin,195 000 km,Mexaniki,Ön,Xeyr,7 200 AZN
6598180,Bakı,Kia,Rio,2005,Hetçbek / Liftbek,Gümüşü,1.5 L,109 a.g.,Dizel,223 531 km,Mexaniki,Ön,Xeyr,11 500 AZN
6546687,Bakı,Chevrolet,Cruze,2012,Sedan,Ağ,1.4 L,141 a.g.,Benzin,112 315 km,Avtomat,Ön,Xeyr,13 900 AZN
6602457,Bakı,LADA (VAZ),2106,1993,Sedan,Ağ,1.5 L,65 a.g.,Benzin,132 430 km,Mexaniki,Arxa,Xeyr,3 000 AZN
6592295,Bakı,Opel,Astra,2007,Hetçbek / Liftbek,Gümüşü,1.3 L,90 a.g.,Dizel,176 237 km,Mexaniki,Ön,Xeyr,11 000 AZN
6602454,Bakı,Toyota,Prius,2006,Hetçbek / Liftbek,Yaş Asfalt,1.5 L,76 a.g.,Hibrid,323 000 km,Variator,Ön,Xeyr,11 500 AZN
6602455,Bakı,Toyota,Prado,2022,Offroader / SUV,Qara,2.7 L,167 a.g.,Benzin,0 km,Avtomat,Tam,Bəli,54 900 $
6567416,Bakı,Opel,Astra,2006,Hetçbek / Liftbek,Qara,1.4 L,90 a.g.,Benzin,234 000 km,Mexaniki,Ön,Xeyr,11 200 AZN
6531585,Bakı,BMW,525,2004,Sedan,Gümüşü,2.5 L,218 a.g.,Benzin,444 531 km,Avtomat,Arxa,Xeyr,13 600 AZN
6559286,Bakı,Hyundai,i30,2011,Universal,Gümüşü,1.4 L,109 a.g.,Benzin,148 000 km,Mexaniki,Ön,Xeyr,13 900 AZN
6602451,Sumqayıt,Kia,Cerato,2013,Hetçbek / Liftbek,Qara,1.6 L,121 a.g.,Benzin,70 357 km,Avtomat,Ön,Xeyr,22 550 AZN
6602450,İmişli,Mercedes,E 270,2000,Universal,Qara,2.7 L,177 a.g.,Dizel,350 000 km,Avtomat,Arxa,Xeyr,16 500 AZN
6602449,Masallı,Chevrolet,Cruze,2012,Sedan,Qırmızı,1.4 L,141 a.g.,Benzin,300 000 km,Avtomat,Ön,Xeyr,14 000 AZN
6587070,Bakı,Opel,Vita,1996,Hetçbek / Liftbek,Tünd qırmızı,1.4 L,90 a.g.,Benzin,278 000 km,Avtomat,Ön,Xeyr,4 200 AZN
6602444,Bakı,Mercedes,E 280,1999,Sedan,Gümüşü,2.8 L,204 a.g.,Benzin,275 000 km,Avtomat,Arxa,Xeyr,15 000 AZN
6332353,Bakı,Land Rover,RR Sport,2016,Offroader / SUV,Qara,3.0 L,340 a.g.,Benzin,118 958 km,Avtomat,Tam,Xeyr,56 000 $
6423468,Bakı,Mercedes,E 450 4MATIC,2020,Sedan,Ağ,3.0 L,367 a.g.,Benzin,14 369 km,Avtomat,Tam,Xeyr,69 500 $
6424784,Bakı,Nissan,Altima,2014,Sedan,Qara,2.5 L,182 a.g.,Benzin,82 000 km,Avtomat,Ön,Xeyr,26 500 AZN
6458935,Qazax,Toyota,Prado,2005,Offroader / SUV,Qara,2.7 L,167 a.g.,Benzin,232 000 km,Avtomat,Tam,Xeyr,25 800 AZN
6534386,Bakı,Toyota,Prius,2015,Hetçbek / Liftbek,Göy,1.8 L,99 a.g.,Hibrid,75 000 km,Avtomat,Ön,Xeyr,22 900 AZN
